-22.595402
-22.769264
-23.458736
-24.67955
-26.461182
-28.850822
-31.920231
-35.777443
-40.583473
-46.54504
-53.525688
-58.54702
-59.161812
-58.975098
-58.802536
-58.696869
-58.732262
-58.898636
-59.146805
-59.398674
-59.611206
-59.864548
-60.231346
-60.543312
-60.500549
-60.138153
-59.773079
-59.535141
-59.335426
-59.148048
-59.075569
-59.134995
-59.206657
-59.278831
-59.53157
-60.029015
-60.507179
-60.722618
-60.864578
-61.06427
-60.978271
-60.519241
-60.218216
-60.255829
-60.110153
-59.582558
-59.249268
-59.17482
-58.727837
-58.188423
-58.48658
-59.096725
-58.447083
-58.291054
-59.111862
-56.739212
-59.172173
-45.326904
-33.607712
-25.673683
-19.6619
-14.920937
-11.138308
-8.1375465
-5.8097153
-4.0845375
-2.9164276
-2.2772408
-2.1524019
-2.5391483
-3.4461403
-4.8945332
-6.9207382
-9.5817509
-12.965244
-17.209583
-22.547928
-29.423813
-38.894527
-54.437805
-56.294693
-57.837662
-58.710953
-58.07505
-58.86837
-58.968491
-58.497337
-58.910233
-59.692154
-59.816681
-59.78627
-60.154297
-60.420868
-60.21727
-59.973969
-59.834785
-59.509811
-59.07579
-58.919014
-59.108292
-59.344666
-59.424789
-59.504372
-59.716248
-59.911797
-59.920746
-59.803528
-59.650169
-59.424294
-59.143471
-58.956795
-58.958023
-59.084053
-59.243324
-59.46479
-59.826454
-60.293442
-60.737175
-61.1092
-61.448776
-61.681595
-61.624878
-61.285782
-60.892693
-60.606659
-60.431618
-60.335953
-60.329437
-60.413269
-60.533218
-60.625877
-60.666832
-60.631699
-60.476852
-60.226982
-60.01059
-59.946541
-60.038078
-60.187271
-60.292702
-60.319077
-60.279373
-60.208191
-60.167351
-60.218956
-60.363014
-60.524429
-60.628357
-60.674019
-60.699844
-60.710678
-60.686203
-60.634537
-60.587914
-60.555771
-60.520752
-60.472183
-60.407738
-60.306076
-60.138863
-59.917473
-59.690094
-59.48616
-59.294678
-59.102844
-58.929352
-58.803291
-58.728935
-58.689529
-58.67691
-58.701012
-58.772118
-58.88887
